,id,rule_name,description,magnitude,historical,closeUser,formattedClosedDate,closedWithCustomizedReason,localizedCloseReason,usernameOrderBy,deviceOrderBy,domainInfo,offenseMapper,offenseMapperType,archived,offenseSource,escapedFormattedOffenseSource,formattedOffenseType,description.1,fullDescription,credibility,credibilityFormatted,severity,severityFormatted,relevance,relevanceFormatted,categoryCount,targetCount,attackerCount,eventCount,formattedEventCount,flowCount,formattedFlowCount,eventDescription,startTime,endTime,attacker,attackerDescription,target,targetDescription,tokensAsString,deviceCount,userCount,attackerId,formattedStartTime,formattedEndTime,formattedLastEventTime,formattedDuration,assignedToUser,username,dismissedCode,allNotes,targetNetwork,startTimeAbs,endTimeAbs,targetNetworkDescription,attackerNetwork,attackerIP,remoteTargetCount,localTargetCount,targetNetworkCount,domainName
263,265614,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1167718374,186.102.8.26,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,3,1,2461,"2,461",0,0,"2,461 events and 0 flows in 1 categories",Sat Oct 22 17:55:31 COT 2022,Sat Oct 22 17:59:59 COT 2022,186.102.8.26,186.102.8.26,200.14.43.240,200.14.43.240 Remote (2) ,1|2093430,2,0,1274312,"Oct 22, 2022, 5:55:31 PM","Oct 22, 2022, 5:59:59 PM",12d 14h 44m 33s,4m 28s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166648000000000000    ,166648000000000000    ,Multiple (2),other,186.102.8.26,2,1,2,GR CHIA SAS
264,265628,GR Chia: Brute Force VPN SSL Fortigate,"SSL new connection
",3,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,0,BY_ATTACKER,0,11:1805017668,107.150.98.68,Source IP,SSL new connection ,SSL new connection ,2,2,9,9,0,0,2,1,1,12,12,0,0,12 events and 0 flows in 2 categories,Sat Oct 22 19:24:07 COT 2022,Sat Oct 22 19:24:45 COT 2022,107.150.98.68,107.150.98.68,172.201.2.1,172.201.2.1 ,1|2093495,1,0,1274420,"Oct 22, 2022, 7:24:07 PM","Oct 22, 2022, 7:24:45 PM",12d 13h 19m 46s,37s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166648000000000000    ,166648000000000000    ,other,other,107.150.98.68,1,0,1,GR CHIA SAS
265,265631,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,0,BY_ATTACKER,0,11:1754805322,104.152.52.74,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,1,1,175,175,0,0,175 events and 0 flows in 1 categories,Sat Oct 22 19:50:40 COT 2022,Sat Oct 22 19:50:48 COT 2022,104.152.52.74,104.152.52.74,190.60.74.131,190.60.74.131 ,1|2093513,1,0,1146771,"Oct 22, 2022, 7:50:40 PM","Oct 22, 2022, 7:50:48 PM",12d 12h 53m 43s,8s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166649000000000000    ,166649000000000000    ,other,other,104.152.52.74,1,0,1,GR CHIA SAS
266,265698,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:1509467598,89.248.165.206,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,2,16,1,1300,"1,3",0,0,"1,300 events and 0 flows in 2 categories",Sun Oct 23 00:10:19 COT 2022,Sun Oct 23 00:11:59 COT 2022,89.248.165.206,89.248.165.206,200.14.43.244,Local (16) ,1|2093768,2,0,1274880,"Oct 23, 2022, 12:10:19 AM","Oct 23, 2022, 12:11:59 AM",12d 8h 32m 32s,1m 40s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,16665000000000000    ,16665000000000000    ,GR_CHIA.Publicas_Mercanet,other,89.248.165.206,0,16,1,GR CHIA SAS
267,265723,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,0,BY_ATTACKER,0,11:-1106422686,190.13.84.98,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,1,1,1808,"1,808",0,0,"1,808 events and 0 flows in 1 categories",Sun Oct 23 02:40:06 COT 2022,Thu Oct 27 00:41:59 COT 2022,190.13.84.98,190.13.84.98,190.60.74.242,190.60.74.242 ,1|2093926|2105311,1,0,1063643,"Oct 23, 2022, 2:40:06 AM","Oct 27, 2022, 12:41:59 AM",8d 8h 2m 32s,3d 22h 1m 53s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166651000000000000    ,166685000000000000    ,other,other,190.13.84.98,1,0,1,GR CHIA SAS
268,265806,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_MERCANET,domain 11,0,BY_ATTACKER,0,11:1755093772,104.156.155.12,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,16,1,20840,"20,84",0,0,"20,840 events and 0 flows in 1 categories",Sun Oct 23 09:35:31 COT 2022,Mon Oct 24 00:16:33 COT 2022,104.156.155.12,104.156.155.12,200.14.43.240,Local (16) ,2095199|2094942|1|2094749|2094941|2094746|2094998|2095185|2095183|2094350|2095118|2095117|2095114|2095113|2095232|2095102|2094397|2095164|2095161|2094521|2094390|2094518|2094517|2095156|2095283|2094387|2095282|2095280|2095278|2095144|2095143|2095203,1,0,1275686,"Oct 23, 2022, 9:35:31 AM","Oct 24, 2022, 12:16:33 AM",11d 8h 27m 58s,14h 41m 1s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166654000000000000    ,166659000000000000    ,GR_CHIA.Publicas_Mercanet,other,104.156.155.12,0,16,1,GR CHIA SAS
269,265822,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:1509467516,89.248.165.124,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,2,69,1,9838,"9,838",0,0,"9,838 events and 0 flows in 2 categories",Sun Oct 23 09:53:43 COT 2022,Wed Oct 26 00:59:59 COT 2022,89.248.165.124,89.248.165.124,190.60.209.19,190.60.209.19 Remote (68) ,1|2094378|2101835,3,0,1275721,"Oct 23, 2022, 9:53:43 AM","Oct 26, 2022, 12:59:59 AM",9d 7h 44m 32s,2d 15h 6m 15s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Distribuidas,166654000000000000    ,166676000000000000    ,Multiple (2),other,89.248.165.124,68,1,2,GR CHIA SAS
270,265858,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_MERCANET,domain 11,0,BY_ATTACKER,0,11:1509467421,89.248.165.29,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,16,1,1534,"1,534",0,0,"1,534 events and 0 flows in 1 categories",Sun Oct 23 11:21:03 COT 2022,Sun Oct 23 11:33:59 COT 2022,89.248.165.29,89.248.165.29,200.14.43.130,Local (16) ,1|2094496,1,0,1275862,"Oct 23, 2022, 11:21:03 AM","Oct 23, 2022, 11:33:59 AM",11d 21h 10m 32s,12m 55s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166654000000000000    ,166654000000000000    ,GR_CHIA.Publicas_Mercanet,other,89.248.165.29,0,16,1,GR CHIA SAS
271,265877,GR Chia: Brute Force VPN SSL Fortigate,"SSL new connection
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,0,BY_ATTACKER,0,11:1347570977,80.82.77.33,Source IP,SSL new connection ,SSL new connection ,2,2,6,6,0,0,2,1,1,14,14,0,0,14 events and 0 flows in 2 categories,Sun Oct 23 12:23:39 COT 2022,Sun Oct 23 12:23:58 COT 2022,80.82.77.33,80.82.77.33,172.201.2.1,172.201.2.1 ,1|2094555,1,0,1170371,"Oct 23, 2022, 12:23:39 PM","Oct 23, 2022, 12:23:58 PM",11d 20h 20m 33s,19s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166655000000000000    ,166655000000000000    ,other,other,80.82.77.33,1,0,1,GR CHIA SAS
272,265959,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_Distribuida,domain 11,0,BY_ATTACKER,0,11:1754805459,104.152.52.211,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,1,1,271,271,0,0,271 events and 0 flows in 1 categories,Sun Oct 23 16:19:02 COT 2022,Sun Oct 23 16:19:50 COT 2022,104.152.52.211,104.152.52.211,190.60.209.19,190.60.209.19 ,1|2094835,1,0,1217642,"Oct 23, 2022, 4:19:02 PM","Oct 23, 2022, 4:19:50 PM",11d 16h 24m 41s,47s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Distribuidas,166656000000000000    ,166656000000000000    ,GR_CHIA.Publicas_Distribuidas,other,104.152.52.211,0,1,1,GR CHIA SAS
273,265960,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,0,BY_ATTACKER,0,11:1754805457,104.152.52.209,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,68,1,362,362,0,0,362 events and 0 flows in 1 categories,Sun Oct 23 16:19:26 COT 2022,Sun Oct 23 16:19:30 COT 2022,104.152.52.209,104.152.52.209,190.60.74.140,Remote (68) ,1|2094837,1,0,1193938,"Oct 23, 2022, 4:19:26 PM","Oct 23, 2022, 4:19:30 PM",11d 16h 25m 1s,3s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166656000000000000    ,166656000000000000    ,other,other,104.152.52.209,68,0,1,GR CHIA SAS
274,265970,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_MERCANET,domain 11,0,BY_ATTACKER,0,11:1754805400,104.152.52.152,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,16,1,1283,"1,283",0,0,"1,283 events and 0 flows in 1 categories",Sun Oct 23 16:28:46 COT 2022,Sun Oct 23 16:29:59 COT 2022,104.152.52.152,104.152.52.152,200.14.43.140,Local (16) ,1|2094852,1,0,1276335,"Oct 23, 2022, 4:28:46 PM","Oct 23, 2022, 4:29:59 PM",11d 16h 14m 32s,1m 13s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166656000000000000    ,166656000000000000    ,GR_CHIA.Publicas_Mercanet,other,104.152.52.152,0,16,1,GR CHIA SAS
275,266002,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:1540516636,91.210.107.28,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,2,69,1,70257,"70,257",0,0,"70,257 events and 0 flows in 2 categories",Sun Oct 23 17:58:35 COT 2022,Mon Oct 24 10:24:09 COT 2022,91.210.107.28,91.210.107.28,190.60.209.19,190.60.209.19 Remote (68) ,1|2096540|2096857|2096918|2096660|2096914|2096848|2096591|2096783|2096910|2096461|2096779|2096587|2096904|2096899|2096961|2096512|2096895|2096958|2096892|2096700|2094970|2096698|2096632|2096886|2096628|2096561|2096939|2096617|2096807|2096486|2096035,3,0,1276477,"Oct 23, 2022, 5:58:35 PM","Oct 24, 2022, 10:24:09 AM",10d 22h 20m 22s,16h 25m 33s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Distribuidas,166657000000000000    ,166663000000000000    ,Multiple (2),other,91.210.107.28,68,1,2,GR CHIA SAS
276,266038,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_MERCANET,domain 11,0,BY_ATTACKER,0,11:-866274298,204.93.180.6,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,1,1,121,121,0,0,121 events and 0 flows in 1 categories,Sun Oct 23 19:51:19 COT 2022,Sun Oct 23 19:51:23 COT 2022,204.93.180.6,204.93.180.6,200.14.43.130,200.14.43.130 ,1|2095093,1,0,1242069,"Oct 23, 2022, 7:51:19 PM","Oct 23, 2022, 7:51:23 PM",11d 12h 53m 8s,3s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166657000000000000    ,166657000000000000    ,GR_CHIA.Publicas_Mercanet,other,204.93.180.6,0,1,1,GR CHIA SAS
277,266133,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:1509467094,89.248.163.214,Source IP,Firewall Deny ,Firewall Deny ,2,2,5,5,0,0,5,69,1,4562,"4,562",0,0,"4,562 events and 0 flows in 5 categories",Mon Oct 24 01:07:17 COT 2022,Mon Oct 24 01:08:59 COT 2022,89.248.163.214,89.248.163.214,190.60.209.19,190.60.209.19 Remote (68) ,1|2095565,3,0,1277143,"Oct 24, 2022, 1:07:17 AM","Oct 24, 2022, 1:08:59 AM",11d 7h 35m 32s,1m 42s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Distribuidas,166659000000000000    ,166659000000000000    ,Multiple (2),other,89.248.163.214,68,1,2,GR CHIA SAS
278,266146,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:1509467071,89.248.163.191,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,2,16,1,1944,"1,944",0,0,"1,944 events and 0 flows in 2 categories",Mon Oct 24 02:09:51 COT 2022,Mon Oct 24 02:10:59 COT 2022,89.248.163.191,89.248.163.191,200.14.43.135,Local (16) ,1|2095673,2,0,1277237,"Oct 24, 2022, 2:09:51 AM","Oct 24, 2022, 2:10:59 AM",11d 6h 33m 32s,1m 8s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,16666000000000000    ,16666000000000000    ,GR_CHIA.Publicas_Mercanet,other,89.248.163.191,0,16,1,GR CHIA SAS
279,266204,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1485658489,167.114.166.135,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,84,1,3434,"3,434",0,0,"3,434 events and 0 flows in 1 categories",Mon Oct 24 07:37:14 COT 2022,Thu Oct 27 07:55:58 COT 2022,167.114.166.135,167.114.166.135,200.14.43.130,Local (16) Remote (68) ,1|2106583|2096770,2,0,1218367,"Oct 24, 2022, 7:37:14 AM","Oct 27, 2022, 7:55:58 AM",8d 48m 33s,3d 18m 44s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166662000000000000    ,166688000000000000    ,Multiple (2),other,167.114.166.135,68,16,2,GR CHIA SAS
280,266493,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1097732091,190.145.240.5,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,3,1,230,230,0,0,230 events and 0 flows in 1 categories,Mon Oct 24 23:10:55 COT 2022,Mon Oct 24 23:11:59 COT 2022,190.145.240.5,190.145.240.5,200.14.43.240,200.14.43.240 Remote (2) ,1|2099493,2,0,1262408,"Oct 24, 2022, 11:10:55 PM","Oct 24, 2022, 11:11:59 PM",10d 9h 32m 32s,1m 3s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166667000000000000    ,166667000000000000    ,Multiple (2),other,190.145.240.5,2,1,2,GR CHIA SAS
281,266519,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1183134476,185.122.204.244,Source IP,Firewall Deny ,Firewall Deny ,2,2,5,5,0,0,1,45,1,69,69,0,0,69 events and 0 flows in 1 categories,Tue Oct 25 05:08:22 COT 2022,Tue Oct 25 05:11:22 COT 2022,185.122.204.244,185.122.204.244,200.14.43.243,Local (11) Remote (34) ,1|2099887,3,0,1279527,"Oct 25, 2022, 5:08:22 AM","Oct 25, 2022, 5:11:22 AM",10d 3h 33m 9s,2m 59s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166669000000000000    ,166669000000000000    ,Multiple (3),other,185.122.204.244,34,11,3,GR CHIA SAS
282,266528,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_MERCANET,domain 11,0,BY_ATTACKER,0,11:-1168877439,186.84.88.129,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,1,1,273,273,0,0,273 events and 0 flows in 1 categories,Tue Oct 25 06:29:16 COT 2022,Tue Oct 25 06:29:41 COT 2022,186.84.88.129,186.84.88.129,200.14.43.240,200.14.43.240 ,1|2099977,1,0,1100258,"Oct 25, 2022, 6:29:16 AM","Oct 25, 2022, 6:29:41 AM",10d 2h 14m 50s,24s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,16667000000000000    ,16667000000000000    ,GR_CHIA.Publicas_Mercanet,other,186.84.88.129,0,1,1,GR CHIA SAS
283,266533,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,0,BY_ATTACKER,0,11:-1102916829,190.66.211.35,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,1,1,165,165,0,0,165 events and 0 flows in 1 categories,Tue Oct 25 06:44:37 COT 2022,Tue Oct 25 06:44:41 COT 2022,190.66.211.35,190.66.211.35,190.60.74.247,190.60.74.247 ,1|2099996,1,0,1279662,"Oct 25, 2022, 6:44:37 AM","Oct 25, 2022, 6:44:41 AM",10d 1h 59m 50s,4s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,16667000000000000    ,16667000000000000    ,other,other,190.66.211.35,1,0,1,GR CHIA SAS
284,266568,GR Chia: Brute Force VPN SSL Fortigate,"SSL alerts
",3,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,0,BY_ATTACKER,0,11:-1303407387,178.79.148.229,Source IP,SSL alerts ,SSL alerts ,2,2,8,8,0,0,2,1,1,13,13,0,0,13 events and 0 flows in 2 categories,Tue Oct 25 09:14:48 COT 2022,Tue Oct 25 09:15:59 COT 2022,178.79.148.229,178.79.148.229,172.201.2.1,172.201.2.1 ,1|2100267,1,0,1279834,"Oct 25, 2022, 9:14:48 AM","Oct 25, 2022, 9:15:59 AM",9d 23h 28m 32s,1m 10s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166671000000000000    ,166671000000000000    ,other,other,178.79.148.229,1,0,1,GR CHIA SAS
285,266570,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1163208879,186.170.215.81,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,2,1,470,470,0,0,470 events and 0 flows in 1 categories,Tue Oct 25 09:29:35 COT 2022,Wed Oct 26 16:18:16 COT 2022,186.170.215.81,186.170.215.81,200.14.43.240,200.14.43.240 190.60.74.240 ,2103120|1|2103713|2102580|2100296|2103257|2103357|2102527,2,0,1279849,"Oct 25, 2022, 9:29:35 AM","Oct 26, 2022, 4:18:16 PM",8d 16h 26m 15s,1d 6h 48m 41s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166671000000000000    ,166682000000000000    ,Multiple (2),other,186.170.215.81,1,1,2,GR CHIA SAS
286,266744,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1254240229,181.61.208.27,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,2,1,710,710,0,0,710 events and 0 flows in 1 categories,Tue Oct 25 11:16:07 COT 2022,Tue Oct 25 17:22:30 COT 2022,181.61.208.27,181.61.208.27,200.14.43.240,200.14.43.240 190.60.74.240 ,2101232|1|2100691,2,0,1123161,"Oct 25, 2022, 11:16:07 AM","Oct 25, 2022, 5:22:30 PM",9d 15h 22m 1s,6h 6m 22s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166671000000000000    ,166674000000000000    ,Multiple (2),other,181.61.208.27,1,1,2,GR CHIA SAS
287,266823,GR Chia: Brute Force VPN SSL Fortigate,"SSL alerts
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,0,BY_ATTACKER,0,11:-1017083639,195.96.137.9,Source IP,SSL alerts ,SSL alerts ,2,2,5,5,0,0,2,1,1,32,32,0,0,32 events and 0 flows in 2 categories,Tue Oct 25 18:25:34 COT 2022,Tue Oct 25 18:26:35 COT 2022,195.96.137.9,195.96.137.9,172.201.2.1,172.201.2.1 ,1|2101316,1,0,1280531,"Oct 25, 2022, 6:25:34 PM","Oct 25, 2022, 6:26:35 PM",9d 14h 17m 56s,1m 1s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166674000000000000    ,166674000000000000    ,other,other,195.96.137.9,1,0,1,GR CHIA SAS
288,266875,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_Distribuida,domain 11,0,BY_ATTACKER,0,11:1509467070,89.248.163.190,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,1,1,505,505,0,0,505 events and 0 flows in 1 categories,Wed Oct 26 00:58:00 COT 2022,Wed Oct 26 00:59:59 COT 2022,89.248.163.190,89.248.163.190,190.60.209.19,190.60.209.19 ,1|2101833,1,0,1259734,"Oct 26, 2022, 12:58:00 AM","Oct 26, 2022, 12:59:59 AM",9d 7h 44m 32s,1m 59s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Distribuidas,166676000000000000    ,166676000000000000    ,GR_CHIA.Publicas_Distribuidas,other,89.248.163.190,0,1,1,GR CHIA SAS
